mrun;rbd;nivel;cod_ense;cod_grado;preferencia_postulante;agregada_por_continuidad;tipo_prioridad;loteria_original;loteria_ordenada
7149521;11680;0;10;5;1;0;7;147;149
7149521;24305;0;10;5;2;0;7;74;77
7149521;24307;0;10;5;3;0;7;182;184
7155494;8424;9;310;1;1;0;7;170;177
7155494;8429;9;310;1;2;0;7;187;194
7173332;8442;1;110;1;4;0;7;5;23
7173332;8454;1;110;1;1;0;7;23;31
7173332;24307;1;110;1;3;0;7;65;71
7173332;24329;1;110;1;2;0;7;18;26
7176981;8449;0;10;5;3;1;1; ;2
7176981;11680;0;10;5;1;0;7;170;171
7176981;24307;0;10;5;2;0;7;60;66
7178271;11680;-1;10;4;2;0;7;136;144
7178271;24305;-1;10;4;1;0;2;20;1
7185450;8412;0;10;5;1;0;7;30;30
7185450;8422;0;10;5;2;0;7;2;3
7196177;8424;7;110;7;1;0;7;28;30
7196177;8454;7;110;7;3;1;1; ;1
7196177;24307;7;110;7;2;0;7;61;62
7198733;8434;1;110;1;1;0;7;19;27
7198733;8439;1;110;1;4;0;7;12;24
7198733;8454;1;110;1;3;0;7;33;41
7198733;24307;1;110;1;2;0;7;150;152
7198733;24313;1;110;1;5;0;7;23;31
7205467;8424;9;310;1;3;0;7;41;49
7205467;8425;9;310;1;1;0;4;17;25
7205467;24316;9;310;1;2;0;4;16;13
7230588;11680;7;110;7;1;0;4;15;3
7230588;16895;7;110;7;5;1;1; ;1
7230588;24305;7;110;7;3;0;7;17;19
7230588;24307;7;110;7;4;0;7;8;16
7230588;24338;7;110;7;2;0;4;18;7
7244664;8457;1;110;1;2;0;7;43;48
7244664;8458;1;110;1;1;0;2;36;9
7250448;8439;-1;10;4;3;0;7;83;83
7250448;8442;-1;10;4;2;0;7;70;76
7250448;8457;-1;10;4;1;0;7;39;46
7250448;24307;-1;10;4;4;0;7;42;74
7274173;11680;-1;10;4;2;0;4;69;17
7274173;24305;-1;10;4;4;0;4;48;19
7274173;24311;-1;10;4;3;0;7;76;77
7274173;24338;-1;10;4;1;0;7;64;70
7286814;8429;9;310;1;5;0;7;110;117
7286814;8455;9;310;1;3;0;7;14;21
7286814;8457;9;310;1;4;0;7;14;29
7286814;24307;9;310;1;2;0;7;314;324
7286814;24327;9;310;1;1;0;7;224;230
7290893;8470;-1;10;4;1;0;7;1;2
7309871;8413;0;10;5;1;0;7;2;4
7309871;8415;0;10;5;2;0;7;2;3
7316419;8455;1;110;1;3;0;7;72;74
7316419;11680;1;110;1;2;0;7;72;74
7316419;16895;1;110;1;4;0;7;9;9
7316419;24319;1;110;1;1;0;7;74;75
7324686;24307;1;110;1;2;0;7;143;146
7324686;24319;1;110;1;1;0;7;75;76
7325107;8433;-1;10;4;4;0;7;8;19
7325107;8434;-1;10;4;3;0;7;4;16
7325107;11687;-1;10;4;1;0;2;21;2
7325107;24302;-1;10;4;2;0;7;6;22
7342989;8412;-1;10;4;3;0;7;46;55
7342989;8421;-1;10;4;2;0;7;96;98
7342989;24317;-1;10;4;1;0;2;21;2
7350913;8412;-1;10;4;2;0;7;50;59
7350913;8421;-1;10;4;1;0;2;19;2
7364027;24307;-1;10;4;2;0;7;260;275
7364027;24338;-1;10;4;1;0;7;114;117
7373956;8449;-1;10;4;1;0;2;14;7
7383000;11678;-1;10;4;3;0;7;61;61
7383000;11680;-1;10;4;2;0;7;53;70
7383000;24305;-1;10;4;4;0;7;144;151
7383000;24307;-1;10;4;1;0;2;451;29
7383000;24338;-1;10;4;5;0;7;144;144
7399228;8435;-1;10;4;2;0;7;51;54
7399228;8436;-1;10;4;1;0;2;71;5
7401395;8455;1;110;1;1;0;7;68;70
7401395;11678;1;110;1;2;0;7;29;34
7417353;8424;9;310;1;3;0;7;163;170
7417353;8429;9;310;1;2;0;7;227;234
7417353;8455;9;310;1;4;0;7;52;58
7417353;24307;9;310;1;1;0;7;253;266
7417740;8437;-1;10;4;4;0;7;11;13
7417740;8439;-1;10;4;3;0;7;81;81
7417740;8442;-1;10;4;1;0;7;63;70
7417740;11678;-1;10;4;6;0;7;78;78
7417740;11680;-1;10;4;7;0;7;73;89
7417740;11687;-1;10;4;5;0;7;8;13
7417740;24305;-1;10;4;8;0;7;158;165
7417740;24307;-1;10;4;2;0;7;272;286
7417740;24311;-1;10;4;9;0;7;80;81
7417740;24338;-1;10;4;10;0;7;23;36
7422142;8457;-1;10;4;3;0;7;51;57
7422142;8458;-1;10;4;2;0;2;240;25
7422142;24307;-1;10;4;1;0;7;255;270
7432538;11680;1;110;1;2;0;7;94;95
7432538;24307;1;110;1;3;0;7;69;75
7432538;24329;1;110;1;1;0;1;30;2
7435613;8424;9;310;1;2;0;7;130;137
7435613;8425;9;310;1;1;0;7;78;90
7435613;8457;9;310;1;3;0;7;96;101
7438312;8412;-1;10;4;3;0;7;131;133
7438312;8413;-1;10;4;1;0;7;26;26
7438312;8421;-1;10;4;2;0;7;66;73
7439803;8442;0;10;5;3;0;7;36;40
7439803;11680;0;10;5;1;0;7;65;83
7439803;24307;0;10;5;2;0;7;247;248
7439803;24313;0;10;5;4;0;7;34;39
7441580;8444;1;110;1;9;0;7;18;22
7441580;8454;1;110;1;3;0;7;16;24
7441580;8458;1;110;1;8;0;7;66;72
7441580;11678;1;110;1;4;0;7;26;33
7441580;11680;1;110;1;7;0;7;112;112
7441580;24305;1;110;1;5;0;7;75;76
7441580;24307;1;110;1;1;0;7;29;38
7441580;24311;1;110;1;6;0;7;32;35
7441580;24329;1;110;1;2;0;7;22;30
7441580;24338;1;110;1;10;0;7;68;68
7441829;11680;0;10;5;1;0;7;115;124
7441829;24338;0;10;5;2;0;7;47;52
7448875;8442;-1;10;4;4;0;7;42;52
7448875;11678;-1;10;4;1;0;7;30;37
7448875;24305;-1;10;4;2;0;7;179;183
7448875;24307;-1;10;4;3;0;7;216;235
7458448;24305;9;310;1;1;0;7;33;36
7458448;24338;9;310;1;2;0;1;61;4
7461712;8413;0;10;5;2;0;7;15;15
7461712;8415;0;10;5;3;0;7;9;10
7461712;8421;0;10;5;1;0;2;6;2
7469700;8424;9;310;1;3;0;7;176;183
7469700;8425;9;310;1;1;0;7;111;122
7469700;24316;9;310;1;2;0;7;236;237
7469778;8429;9;310;1;4;0;7;266;270
7469778;8454;9;310;1;5;1;1; ;2
7469778;11678;9;310;1;2;0;7;11;20
7469778;24307;9;310;1;1;0;7;412;419
7469778;24327;9;310;1;3;0;7;295;297
7471324;8424;9;310;1;3;0;7;183;189
7471324;8427;9;310;1;2;0;7;224;225
7471324;8454;9;310;1;1;0;7;82;97
7471728;8427;9;310;1;3;0;7;231;231
7471728;8454;9;310;1;1;0;7;9;30
7471728;24307;9;310;1;4;0;7;208;221
7471728;24316;9;310;1;2;0;7;30;39
7471728;24327;9;310;1;5;0;7;255;259
7483330;8439;0;10;5;4;0;7;32;34
7483330;8442;0;10;5;3;0;7;30;34
7483330;8458;0;10;5;2;0;7;37;42
7483330;24307;0;10;5;1;0;7;109;113
7504414;8433;7;110;7;6;1;1; ;7
7504414;8439;7;110;7;3;0;7;4;9
7504414;8442;7;110;7;2;0;7;4;13
7504414;8448;7;110;7;5;0;7;3;5
7504414;8458;7;110;7;1;0;7;17;23
7504414;24313;7;110;7;4;0;7;10;15
7506035;8441;1;110;1;3;0;1;6;4
7506035;8458;1;110;1;1;0;7;74;79
7506035;24305;1;110;1;2;0;7;73;74
7511317;8454;-1;10;4;4;0;7;20;29
7511317;24305;-1;10;4;2;0;7;18;39
7511317;24311;-1;10;4;3;0;7;35;38
7511317;24329;-1;10;4;1;0;7;25;37
7512958;8433;1;110;1;4;0;7;7;14
7512958;8436;1;110;1;5;0;7;1;6
7512958;8458;1;110;1;2;0;7;19;29
7512958;24313;1;110;1;3;0;7;6;15
7512958;24318;1;110;1;1;0;7;37;46
7522919;11680;1;110;1;4;0;7;36;44
7522919;24305;1;110;1;2;0;7;54;55
7522919;24307;1;110;1;5;0;7;52;59
7522919;24311;1;110;1;3;0;7;8;12
7522919;24319;1;110;1;1;0;7;78;79
7531992;8455;0;10;5;3;0;7;138;138
7531992;8457;0;10;5;1;0;2;51;43
7531992;24338;0;10;5;2;0;7;20;28
7541463;8425;9;310;1;1;0;7;120;131
7541463;8430;9;310;1;3;0;4;4;2
7541463;8457;9;310;1;2;0;7;86;92
7542721;11680;9;310;1;3;0;7;9;11
7542721;24305;9;310;1;1;0;7;90;92
7542721;24307;9;310;1;5;0;7;131;145
7542721;24319;9;310;1;4;0;7;45;47
7542721;24327;9;310;1;2;0;7;142;149
7543189;11678;9;310;1;3;1;1; ;3
7543189;24307;9;310;1;2;0;7;54;69
7543189;24327;9;310;1;1;0;7;161;167
7551073;8412;-1;10;4;2;0;7;77;84
7551073;8413;-1;10;4;1;0;7;38;38
7551933;8457;-1;10;4;4;0;7;121;124
7551933;8458;-1;10;4;2;0;7;125;133
7551933;24307;-1;10;4;1;0;7;413;418
7551933;24318;-1;10;4;3;0;7;98;105
7571257;8424;9;310;1;1;0;7;335;338
7571257;8427;9;310;1;3;0;7;232;232
7571257;8430;9;310;1;4;0;7;125;126
7571257;8457;9;310;1;2;0;7;121;125
7580872;8458;1;110;1;2;0;7;64;71
7580872;24307;1;110;1;1;0;7;2;15
7580872;24318;1;110;1;3;1;1; ;6
7589366;8454;-1;10;4;2;0;7;2;17
7589366;8458;-1;10;4;3;0;7;42;62
7589366;11678;-1;10;4;4;0;7;59;59
7589366;24305;-1;10;4;6;0;7;148;155
7589366;24307;-1;10;4;5;0;7;122;150
7589366;24329;-1;10;4;1;0;7;48;55
7596553;8424;9;310;1;2;0;7;269;273
7596553;8425;9;310;1;1;0;7;80;92
7596553;24316;9;310;1;3;0;7;87;90
7606008;24307;1;110;1;1;0;7;64;70
7606008;24313;1;110;1;2;0;6;1;11
7607409;8474;9;310;1;1;0;7;49;49
7607409;24307;9;310;1;2;0;7;285;295
7612381;8442;0;10;5;1;0;2;28;7
7612381;8444;0;10;5;2;0;7;39;43
7614339;8421;7;110;7;1;0;1;1;1
7614339;24317;7;110;7;2;0;7;1;4
7626977;8424;9;310;1;2;0;7;327;330
7626977;8425;9;310;1;3;0;7;102;113
7626977;8427;9;310;1;1;0;4;14;14
7626977;8429;9;310;1;4;0;7;210;217
7634081;8441;0;10;5;2;0;7;17;20
7634081;8458;0;10;5;3;0;7;18;27
7634081;24311;0;10;5;1;0;7;15;22
7653451;8437;-1;10;4;3;0;7;20;22
7653451;8454;-1;10;4;1;0;7;18;28
7653451;24307;-1;10;4;2;0;7;399;405
7660333;8457;-1;10;4;1;0;2;132;6
7660333;11680;-1;10;4;3;0;7;16;35
7660333;24305;-1;10;4;2;0;7;172;177
7660333;24311;-1;10;4;4;0;7;93;93
7660397;24307;9;310;1;1;0;7;42;57
7660397;24327;9;310;1;2;0;7;231;237
7660397;24329;9;310;1;3;0;7;25;37
7662189;8442;-1;10;4;3;0;4;36;19
7662189;24305;-1;10;4;1;0;4;24;15
7662189;24307;-1;10;4;2;0;7;160;185
7672494;8455;1;110;1;2;0;1;3;3
7672494;11680;1;110;1;1;0;7;56;61
7676909;8474;9;310;1;1;0;7;8;27
7676909;24307;9;310;1;2;0;7;372;382
7677216;8455;9;310;1;3;1;1; ;3
7677216;24307;9;310;1;1;0;6;377;15
7677216;24327;9;310;1;2;0;7;112;122
7677241;8433;-1;10;4;2;0;7;5;18
7677241;8434;-1;10;4;1;0;7;21;26
7677241;8436;-1;10;4;5;0;7;70;71
7677241;8457;-1;10;4;4;0;7;3;17
7677241;8458;-1;10;4;3;0;7;46;64
7678130;11680;-1;10;4;2;0;7;31;49
7678130;24305;-1;10;4;1;0;7;100;109
7688453;8424;9;310;1;4;0;7;403;405
7688453;24319;9;310;1;2;0;4;5;5
7688453;24327;9;310;1;1;0;7;78;90
7688453;24329;9;310;1;3;0;7;31;43
7691094;8425;9;310;1;1;0;7;224;230
7691094;8427;9;310;1;4;0;7;203;205
7691094;8429;9;310;1;2;0;7;190;197
7691094;24307;9;310;1;3;0;7;171;184
7701627;11680;-1;10;4;2;0;7;148;156
7701627;24329;-1;10;4;1;0;7;40;48
7701627;24338;-1;10;4;3;0;7;146;146
7706297;8438;1;110;1;4;1;1; ;6
7706297;8455;1;110;1;3;0;7;11;26
7706297;8457;1;110;1;2;0;7;32;38
7706297;24307;1;110;1;1;0;7;38;47
7715723;8413;-1;10;4;2;0;7;13;16
7715723;8417;-1;10;4;1;0;2;1;1
7718507;8412;0;10;5;1;0;7;7;8
7718507;8421;0;10;5;2;0;7;2;10
7731735;8436;-1;10;4;2;0;2;19;2
7731735;8457;-1;10;4;1;0;7;11;25
7732903;8412;-1;10;4;1;0;7;49;58
7732903;8421;-1;10;4;2;0;7;57;64
7737782;8412;-1;10;4;2;0;4;29;26
7737782;8413;-1;10;4;3;0;7;14;17
7737782;8421;-1;10;4;1;0;7;47;56
7742534;8457;-1;10;4;2;0;7;137;139
7742534;8458;-1;10;4;1;0;7;52;69
7754346;8436;0;10;5;5;0;7;26;29
7754346;8454;0;10;5;4;0;7;64;66
7754346;8458;0;10;5;1;0;7;68;71
7754346;24318;0;10;5;2;0;7;41;43
7754346;24329;0;10;5;3;0;7;19;24
7769352;8454;-1;10;4;3;0;7;114;116
7769352;11680;-1;10;4;2;0;7;54;71
7769352;24307;-1;10;4;1;0;2;6;1
7769891;8438;-1;10;4;2;0;7;55;55
7769891;8483;-1;10;4;1;0;2;3;1
7779890;8436;0;10;5;3;0;7;20;23
7779890;8438;0;10;5;4;0;7;30;31
7779890;11678;0;10;5;2;0;1;11;2
7779890;24307;0;10;5;1;0;7;37;45
7779890;24338;0;10;5;5;0;7;6;16
7812432;8454;-1;10;4;1;0;2;30;1
7812432;8458;-1;10;4;2;0;7;15;46
7815571;8457;-1;10;4;2;0;7;128;131
7815571;8458;-1;10;4;1;0;7;117;126
7815571;24305;-1;10;4;4;0;7;21;41
7815571;24307;-1;10;4;3;0;7;316;330
7817093;8424;9;310;1;6;0;4;7;11
7817093;8427;9;310;1;4;0;7;190;192
7817093;8429;9;310;1;2;0;7;71;79
7817093;8430;9;310;1;5;0;7;105;106
7817093;24307;9;310;1;1;0;7;411;418
7817093;24316;9;310;1;3;0;7;195;196
7819392;24307;-1;10;4;2;0;7;167;192
7819392;24313;-1;10;4;1;0;2;101;7
7819681;8455;9;310;1;1;0;7;100;103
7819681;8457;9;310;1;4;0;1;24;5
7819681;24305;9;310;1;5;0;7;55;58
7819681;24307;9;310;1;2;0;7;227;240
7819681;24327;9;310;1;3;0;7;187;193
7824070;8436;-1;10;4;3;0;4;12;10
7824070;8457;-1;10;4;1;0;7;180;180
7824070;24307;-1;10;4;2;0;7;271;285
7834770;11680;1;110;1;2;0;7;74;76
7834770;24305;1;110;1;4;0;7;21;22
7834770;24307;1;110;1;3;0;7;48;55
7834770;24327;1;110;1;1;0;7;100;109
7834770;24329;1;110;1;5;0;7;47;48
7834770;24338;1;110;1;6;0;7;57;58
7837917;8424;9;310;1;1;0;7;301;305
7837917;8427;9;310;1;2;0;4;31;24
7837917;8454;9;310;1;4;0;7;11;32
7837917;24316;9;310;1;3;0;7;230;231
7841957;24305;7;110;7;1;0;2;14;5
7841957;24318;7;110;7;2;0;7;1;11
7852650;8439;-1;10;4;3;0;7;7;19
7852650;24307;-1;10;4;1;0;2;214;13
7852650;24313;-1;10;4;2;0;7;86;90
7871914;8434;-1;10;4;4;0;7;50;51
7871914;24307;-1;10;4;2;0;7;335;347
7871914;24318;-1;10;4;3;0;7;146;147
7871914;24329;-1;10;4;1;0;7;105;105
7873803;8433;0;10;5;2;0;7;2;7
7873803;8434;0;10;5;1;0;2;14;4
7876223;11680;-1;10;4;4;0;7;131;140
7876223;24305;-1;10;4;2;0;7;188;192
7876223;24307;-1;10;4;1;0;7;282;296
7876223;24338;-1;10;4;3;0;7;12;26
7877085;8433;-1;10;4;2;0;7;63;63
7877085;24311;-1;10;4;1;0;2;85;3
7901671;8436;1;110;1;1;0;1;16;5
7901671;8439;1;110;1;4;0;7;32;39
7901671;8442;1;110;1;2;0;7;17;34
7901671;24307;1;110;1;3;0;7;78;84
7931964;8424;9;310;1;3;0;7;77;85
7931964;8425;9;310;1;4;0;7;182;190
7931964;8455;9;310;1;2;0;7;74;79
7931964;8457;9;310;1;1;0;7;47;57
7931964;24316;9;310;1;5;0;7;289;289
7939876;8455;0;10;5;1;0;7;103;106
7939876;8457;0;10;5;2;0;7;56;79
7939876;11680;0;10;5;3;0;7;15;36
7947188;8427;9;310;1;1;0;2;161;4
7947188;8454;9;310;1;3;0;7;140;152
7947188;24316;9;310;1;2;0;7;138;140
7953312;8411;9;310;1;2;0;7;47;51
7953312;24300;9;310;1;1;0;7;76;81
7958698;8427;9;310;1;3;0;7;38;44
7958698;8454;9;310;1;2;0;7;6;28
7958698;24316;9;310;1;1;0;7;322;322
7960341;8454;9;310;1;3;0;7;90;105
7960341;24307;9;310;1;4;0;7;173;186
7960341;24327;9;310;1;2;0;7;182;188
7960341;24329;9;310;1;1;0;7;41;51
7962891;8436;-1;10;4;2;0;7;24;27
7962891;8483;-1;10;4;1;0;2;10;3
7962892;24313;-1;10;4;1;0;4;41;18
7962892;24338;-1;10;4;2;0;7;52;60
7964360;8413;-1;10;4;1;0;7;20;21
7964360;8415;-1;10;4;2;0;7;19;22
7964360;8417;-1;10;4;3;0;4;9;11
7966692;24307;0;10;5;2;0;7;127;130
7966692;24313;0;10;5;1;0;7;43;46
7974180;8424;9;310;1;1;0;7;238;243
7974180;8425;9;310;1;3;0;7;210;217
7974180;8454;9;310;1;2;0;7;107;122
7975166;8429;9;310;1;3;0;1;252;6
7975166;11678;9;310;1;1;0;2;30;8
7975166;11680;9;310;1;2;0;7;19;19
7975166;24307;9;310;1;4;0;7;286;296
7975166;24338;9;310;1;5;0;7;27;31
7983893;11680;-1;10;4;2;0;7;168;174
7983893;24307;-1;10;4;1;0;7;431;436
7983893;24338;-1;10;4;3;0;7;143;143
7991705;8457;-1;10;4;7;0;7;77;81
7991705;11680;-1;10;4;1;0;4;78;18
7991705;16895;-1;10;4;6;0;7;32;33
7991705;24305;-1;10;4;4;0;7;171;176
7991705;24307;-1;10;4;3;0;7;338;350
7991705;24311;-1;10;4;2;0;4;17;5
7991705;24338;-1;10;4;5;0;7;98;101
7995182;8424;9;310;1;1;0;7;245;249
7995182;11678;9;310;1;3;0;7;15;24
7995182;24327;9;310;1;2;0;7;197;203
7995182;24338;9;310;1;4;0;7;17;21
8000750;8411;9;310;1;3;0;7;74;77
8000750;8421;9;310;1;2;0;7;47;50
8000750;24300;9;310;1;1;0;7;108;111
8002532;24305;1;110;1;2;0;7;51;52
8002532;24319;1;110;1;1;0;7;28;37
8005720;11678;9;310;1;4;0;7;1;10
8005720;24307;9;310;1;2;0;7;371;381
8005720;24319;9;310;1;3;0;7;75;77
8005720;24327;9;310;1;1;0;7;212;218
8013747;8411;9;310;1;1;0;7;67;71
8013747;24300;9;310;1;2;0;7;105;108
8018100;8429;9;310;1;4;0;7;141;148
8018100;8454;9;310;1;1;0;7;69;84
8018100;24327;9;310;1;2;0;7;167;173
8018100;24329;9;310;1;3;0;7;67;77
8020710;11680;0;10;5;1;0;7;20;40
8020710;24338;0;10;5;2;0;7;54;59
8023726;8457;-1;10;4;1;0;7;105;108
8023726;8458;-1;10;4;2;0;7;170;176
8027747;8454;1;110;1;2;0;7;8;16
8027747;8458;1;110;1;4;0;7;42;50
8027747;24307;1;110;1;5;0;7;55;62
8027747;24318;1;110;1;6;1;1; ;7
8027747;24327;1;110;1;3;0;7;70;87
8027747;24329;1;110;1;1;0;7;36;40
8040035;8438;-1;10;4;4;0;7;15;21
8040035;8439;-1;10;4;3;0;7;6;18
8040035;24307;-1;10;4;2;0;7;342;354
8040035;24313;-1;10;4;1;0;7;84;88
8044841;11680;-1;10;4;3;0;7;189;194
8044841;24305;-1;10;4;2;0;7;88;98
8044841;24311;-1;10;4;1;0;7;39;42
8044841;24338;-1;10;4;4;0;7;106;109
8049327;8449;-1;10;4;1;0;7;11;17
8049327;24313;-1;10;4;2;0;7;105;107
8067833;11678;1;110;1;3;0;7;7;15
8067833;11680;1;110;1;4;0;7;29;37
8067833;24305;1;110;1;2;0;7;47;48
8067833;24327;1;110;1;1;0;7;8;37
8076543;8455;0;10;5;2;0;7;114;115
8076543;24305;0;10;5;1;0;2;75;4
8076543;24338;0;10;5;3;0;7;35;41
8076710;8424;9;310;1;2;0;7;383;385
8076710;8425;9;310;1;5;0;7;261;264
8076710;8429;9;310;1;4;0;7;202;209
8076710;8454;9;310;1;1;0;7;119;133
8076710;24316;9;310;1;3;0;7;135;137
8087351;8424;9;310;1;1;0;7;236;241
8087351;8454;9;310;1;3;0;7;159;169
8087351;24316;9;310;1;2;0;7;256;257
8089359;8425;9;310;1;1;0;2;2;1
8089359;24316;9;310;1;2;0;7;35;41
8089359;24319;9;310;1;3;0;7;94;96
8091312;8425;9;310;1;2;0;7;242;245
8091312;24307;9;310;1;3;0;7;389;397
8091312;24316;9;310;1;1;0;4;19;15
8092356;8436;-1;10;4;1;0;7;59;60
8092356;8439;-1;10;4;8;0;7;24;29
8092356;8457;-1;10;4;6;0;7;40;47
8092356;8458;-1;10;4;3;0;7;106;116
8092356;11678;-1;10;4;7;0;7;19;26
8092356;11680;-1;10;4;4;0;7;39;56
8092356;24307;-1;10;4;2;0;7;116;144
8092356;24311;-1;10;4;5;0;7;99;99
8100158;8424;9;310;1;2;0;7;11;25
8100158;8425;9;310;1;6;0;7;206;214
8100158;8429;9;310;1;5;0;7;200;207
8100158;8430;9;310;1;4;0;7;12;13
8100158;8455;9;310;1;3;0;7;61;67
8100158;8457;9;310;1;1;0;7;97;102
8106416;8424;9;310;1;1;0;7;184;190
8106416;8425;9;310;1;4;0;4;5;18
8106416;8427;9;310;1;2;0;4;9;11
8106416;8429;9;310;1;6;0;7;206;213
8106416;8430;9;310;1;5;0;7;88;89
8106416;8454;9;310;1;7;0;7;56;74
8106416;24316;9;310;1;3;0;7;279;279
8115521;8425;9;310;1;2;0;7;248;251
8115521;8427;9;310;1;1;0;7;69;74
8115521;8430;9;310;1;4;0;7;94;95
8115521;24316;9;310;1;3;0;7;183;184
8128589;24307;-1;10;4;2;0;7;52;82
8128589;24313;-1;10;4;1;0;2;60;4
8128589;24329;-1;10;4;3;0;4;12;16
8133512;11680;-1;10;4;1;0;2;159;10
8133512;24307;-1;10;4;2;0;7;148;174
8133512;24313;-1;10;4;3;0;7;82;86
8137955;8475;-1;10;4;1;0;7;10;20
8137955;16895;-1;10;4;2;0;7;9;15
8137956;8433;-1;10;4;5;0;4;6;8
8137956;8434;-1;10;4;7;0;7;66;66
8137956;8436;-1;10;4;3;0;7;27;30
8137956;8437;-1;10;4;2;0;7;24;26
8137956;8438;-1;10;4;6;0;4;8;8
8137956;8439;-1;10;4;4;0;4;19;14
8137956;24313;-1;10;4;1;0;4;18;17
8143862;8412;-1;10;4;1;0;5;36;28
8143862;8421;-1;10;4;3;0;7;97;99
8143862;24317;-1;10;4;2;0;4;5;10
8156772;8434;0;10;5;3;0;7;16;20
8156772;8435;0;10;5;1;0;7;7;9
8156772;24302;0;10;5;2;0;7;23;27
8156772;24307;0;10;5;4;0;7;28;39
8166147;11680;1;110;1;1;0;7;16;24
8166147;24338;1;110;1;2;0;7;43;44
8169758;8411;9;310;1;1;0;4;16;20
8169758;8421;9;310;1;3;0;7;48;51
8169758;24300;9;310;1;2;0;7;127;129
8188750;8424;9;310;1;2;0;7;103;111
8188750;8454;9;310;1;1;0;2;143;17
8188750;24316;9;310;1;3;0;7;136;138
8196698;8442;-1;10;4;2;0;7;107;109
8196698;24338;-1;10;4;1;0;7;136;136
8200487;8454;7;110;7;2;0;7;8;21
8200487;24307;7;110;7;1;0;7;31;35
8200487;24327;7;110;7;4;1;1; ;1
8200487;24329;7;110;7;3;0;7;29;31
8219760;11680;-1;10;4;1;0;7;193;198
8219760;24305;-1;10;4;2;0;7;65;77
8219797;11680;0;10;5;1;0;7;164;165
8219797;24338;0;10;5;2;0;7;59;64
8220126;11680;0;10;5;1;0;7;174;175
8220126;24307;0;10;5;2;0;7;118;121
8223788;8434;-1;10;4;5;0;7;29;33
8223788;8435;-1;10;4;6;0;7;31;35
8223788;8458;-1;10;4;1;0;7;188;190
8223788;24302;-1;10;4;2;0;7;64;65
8223788;24305;-1;10;4;4;0;7;180;184
8223788;24318;-1;10;4;3;0;7;156;157
8246798;11680;0;10;5;2;0;7;106;116
8246798;24305;0;10;5;1;0;7;87;89
8246798;24307;0;10;5;4;0;7;69;75
8246798;24311;0;10;5;3;0;7;43;46
8263269;8433;1;110;1;6;0;7;14;21
8263269;8437;1;110;1;7;0;7;9;11
8263269;8448;1;110;1;1;0;7;7;9
8263269;8458;1;110;1;2;0;7;29;38
8263269;24305;1;110;1;3;0;7;66;67
8263269;24307;1;110;1;5;0;7;70;76
8263269;24313;1;110;1;4;0;7;22;30
8266484;11678;1;110;1;2;0;7;12;20
8266484;24313;1;110;1;1;0;1;24;8
8273296;8421;9;310;1;2;0;7;70;71
8273296;8422;9;310;1;3;1;1; ;1
8273296;24300;9;310;1;1;0;7;65;71
8278436;8441;-1;10;4;4;0;4;3;15
8278436;8458;-1;10;4;1;0;7;209;211
8278436;24302;-1;10;4;3;0;7;61;62
8278436;24318;-1;10;4;2;0;7;172;172
8297903;8442;-1;10;4;3;0;7;7;28
8297903;8454;-1;10;4;1;0;7;71;74
8297903;8458;-1;10;4;6;0;7;6;40
8297903;11680;-1;10;4;5;0;7;158;165
8297903;24307;-1;10;4;2;0;7;350;361
8297903;24318;-1;10;4;8;0;7;97;104
8297903;24329;-1;10;4;7;0;7;117;117
8297903;24338;-1;10;4;4;0;7;43;53
8307373;8435;1;110;1;2;0;7;11;16
8307373;24302;1;110;1;3;0;7;9;11
8307373;24318;1;110;1;1;0;7;15;24
8312131;8439;0;10;5;2;0;7;27;29
8312131;8442;0;10;5;1;0;2;45;8
8318416;8457;-1;10;4;1;0;7;99;102
8318416;8458;-1;10;4;2;0;7;107;117
8320095;8454;-1;10;4;2;0;7;111;113
8320095;24329;-1;10;4;1;0;7;14;29
8336717;24307;-1;10;4;2;0;7;247;262
8336717;24313;-1;10;4;1;0;7;29;40
8339991;8439;1;110;1;7;0;7;3;17
8339991;8442;1;110;1;4;0;7;23;40
8339991;8444;1;110;1;3;0;7;4;12
8339991;8458;1;110;1;5;0;7;10;20
8339991;24307;1;110;1;2;0;4;24;11
8339991;24313;1;110;1;1;0;7;7;16
8339991;24318;1;110;1;6;0;7;32;41
8341715;8458;7;110;7;2;0;7;13;19
8341715;24305;7;110;7;3;0;7;16;18
8341715;24318;7;110;7;1;0;1;7;7
8346737;8455;0;10;5;2;0;7;64;76
8346737;8457;0;10;5;1;0;1;103;37
8346737;24307;0;10;5;3;0;7;186;188
8346737;24318;0;10;5;4;0;7;31;33
8348232;8439;1;110;1;1;0;1;9;9
8348232;24338;1;110;1;2;0;4;14;2
8365592;8424;9;310;1;2;0;7;258;262
8365592;8454;9;310;1;1;0;2;162;19
8365592;24316;9;310;1;3;0;7;108;111
8372630;8444;0;10;5;2;0;7;14;28
8372630;24338;0;10;5;1;0;2;27;8
8373784;11680;0;10;5;1;0;7;5;27
8373784;24307;0;10;5;3;0;7;43;51
8373784;24338;0;10;5;2;0;7;33;39
8411563;8411;9;310;1;2;0;4;27;25
8411563;24300;9;310;1;1;0;7;48;55
8411563;24317;9;310;1;3;0;7;8;8
8413292;8438;1;110;1;6;1;1; ;7
8413292;8455;1;110;1;5;0;7;1;19
8413292;8457;1;110;1;3;0;7;19;26
8413292;24307;1;110;1;1;0;7;75;81
8413292;24313;1;110;1;2;0;7;34;39
